id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
30199195,Rental unit in San Ignacio · ★4.71 · Studio · 2 beds · 1 bath,107202270,Rafael,Cayo,Cayo,17.1623,-89.07143,Entire home/apt,101,1,21,2021-08-03,0.36,3,365,0,
30226734,Home in San Ignacio · ★4.98 · 4 bedrooms · 8 beds · 4 baths,183396336,Jameli,Cayo,Cayo,17.1526,-89.06832,Entire home/apt,605,2,51,2023-09-05,0.91,3,231,24,
30252099,Home in San Ignacio · ★4.67 · 1 bedroom · 1 bed · 1 private bath,115825277,Stephen,Cayo,Cayo,17.16004,-89.07367,Private room,56,1,6,2019-08-30,0.10,6,209,0,
30287932,Cottage in Caye Caulker · ★4.83 · 2 bedrooms · 2 beds · 1 bath,135893916,Mike & Liliana,Belize,Belize Islands,17.73883,-88.02909,Entire home/apt,238,2,23,2023-05-02,0.44,2,196,3,
30345873,Home in Belize City · ★4.15 · 2 bedrooms · 2 beds · 1 bath,46973413,Adrienne,Belize,Belize Mainland,17.594,-88.556,Entire home/apt,123,1,20,2023-03-20,0.35,6,364,3,
30364455,Home in Hopkins · ★5.0 · 2 bedrooms · 3 beds · 2 baths,227976836,Mirko,Stann Creek,Stann Creek Mainland,16.82334,-88.26603,Entire home/apt,393,3,37,2023-08-22,0.67,1,187,13,
30371109,Hotel in Hopkins · 1 bedroom · 1 bed · 1 private bath,22501021,Damian,Stann Creek,Stann Creek Mainland,16.86238,-88.28403,Private room,312,1,2,2022-07-24,0.04,5,210,0,
30372357,Hotel in Hopkins · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,22501021,Damian,Stann Creek,Stann Creek Mainland,16.86212,-88.28449,Private room,312,1,4,2022-04-16,0.09,5,229,0,
30393595,Cabin in Caye Caulker · ★4.95 · 1 bedroom · 1 bed · 1 bath,28119422,Aria & Ben,Belize,Belize Islands,17.73824691772461,-88.02591705322266,Entire home/apt,159,1,99,2023-09-09,1.72,4,237,14,
30393865,Rental unit in Camalote · 6 bedrooms · 1 bed · 1 bath,14298025,Paul,Cayo,Cayo,17.2318,-88.8013,Entire home/apt,302,1,0,,,3,0,0,
30400393,Resort in San Pedro · ★4.68 · 1 bedroom · 1 bed · 1 bath,81705728,Rick,Belize,Belize Islands,17.93512,-87.95946,Entire home/apt,521,1,38,2023-01-21,0.68,4,364,2,
30401487,Rental unit in Hopkins · ★5.0 · 2 bedrooms · 2 beds · 1 bath,22501021,Damian,Stann Creek,Stann Creek Mainland,16.86164,-88.28287,Entire home/apt,453,1,3,2021-06-20,0.07,5,254,0,
30401585,Rental unit in Belize · ★3.83 · 1 bedroom · 1 bed · 1 bath,46973413,Adrienne,Belize,Belize Islands,17.74074,-88.02642,Entire home/apt,131,1,6,2023-04-08,0.10,6,365,2,
30443348,Hut in San Ignacio · ★4.87 · 1 bedroom · 2 beds · 1 private bath,145194031,Francisco & Nelli,Cayo,Cayo,17.16206,-89.06884,Private room,77,2,141,2023-08-07,2.43,5,90,36,
30464754,Home in San Pedro · ★5.0 · 3 bedrooms · 7 beds · 3 baths,227928529,Sean,Belize,Belize Islands,17.91194,-87.96908,Entire home/apt,1512,2,50,2023-06-27,0.87,1,281,9,
30496452,Guest suite in Belmopan · ★4.75 · 2 bedrooms · 2 beds · 1 bath,216343596,Lins,Cayo,Cayo,17.24751,-88.76536,Entire home/apt,121,2,17,2023-03-29,0.31,2,152,6,
30510324,Cabin in Santa Elena · 2 bedrooms · 1 bed · 1 bath,228965497,Jose,Cayo,Cayo,17.16338,-89.04545,Private room,81,1,1,2019-02-17,0.02,1,89,0,
30521370,Home in Belize City · 1 bedroom · 1 bed · 1.5 baths,205945189,Marion,Belize,Belize Mainland,17.55897,-88.28641,Entire home/apt,171,2,1,2019-01-05,0.02,2,0,0,
30553559,Guesthouse in Camalote · 6 bedrooms · 1 bed · 1 bath,14298025,Paul,Cayo,Cayo,17.24658,-88.80149,Entire home/apt,282,1,0,,,3,0,0,
30554121,Guesthouse in Camalote · 6 bedrooms · 1 bed · 1 bath,14298025,Paul,Cayo,Cayo,17.23247,-88.80275,Entire home/apt,282,1,0,,,3,0,0,
30566908,Condo in San Pedro · ★4.94 · 1 bedroom · 1 bed · 1 bath,59990092,Monica,Belize,Belize Islands,17.92071,-87.96082,Entire home/apt,181,2,205,2023-09-18,3.57,5,194,38,
30567694,Nature lodge in Cayo District · ★4.65 · 16 bedrooms · 2 beds · 1 bath,97891828,Log Cab-Inn,Cayo,Cayo,17.14036,-89.0842,Entire home/apt,198,1,20,2023-07-30,0.36,1,363,11,
30662507,Condo in San Ignacio · ★4.88 · 3 bedrooms · 3 beds · 2 baths,97303618,Lucina'S,Cayo,Cayo,17.1479,-89.08089,Entire home/apt,401,2,17,2023-03-09,0.30,1,232,3,
30692630,Home in Rockville · ★4.74 · 2 bedrooms · 2 beds · 3 baths,175434051,Debbie,Belize,Belize Mainland,17.39649,-88.51073,Entire home/apt,253,1,19,2023-04-11,0.34,9,120,1,
30698215,Guest suite in Caye Caulker · ★4.84 · Studio · 1 bed · 1 bath,448967763,Alejandra,Belize,Belize Islands,17.74654,-88.02448,Entire home/apt,141,2,19,2023-07-07,2.25,1,122,19,
30734895,Hotel in San Ignacio · ★4.73 · 1 bedroom · 1 bed · 1 private bath,74235812,Matthew,Cayo,Cayo,17.15947,-89.06975,Private room,97,1,40,2023-08-19,0.69,6,345,20,
30739692,Cottage in Cristo Rey · ★4.92 · 1 bedroom · 1 bed · 1 bath,230055677,Melody,Cayo,Cayo,17.1342830657959,-89.04580688476562,Entire home/apt,147,2,169,2023-08-26,3.03,4,144,28,
30769540,Boutique hotel in San Pedro · ★4.86 · 1 bedroom · 2 beds · 1 private bath,71120105,Joan,Belize,Belize Islands,17.93517,-87.95247,Private room,403,3,22,2023-03-07,0.42,7,267,5,
31038029,Cottage in Hopkins · ★4.67 · Studio · 1 bath,231021607,Hopkins Inn,Stann Creek,Stann Creek Mainland,16.85861,-88.28243,Entire home/apt,242,2,21,2023-02-12,0.37,3,104,4,
31038086,Cottage in Hopkins · ★5.0 · Studio · 1 bath,231021607,Hopkins Inn,Stann Creek,Stann Creek Mainland,16.85858,-88.28231,Entire home/apt,333,2,11,2023-04-18,0.21,3,245,4,
31043381,Bungalow in San Pedro · ★4.56 · 1 bedroom · 2 beds · 1 bath,173105695,Colton,Belize,Belize Islands,18.02637,-87.90031,Entire home/apt,302,2,10,2020-03-11,0.18,2,0,0,
31053120,Condo in Ambergris Caye · ★4.95 · 2 bedrooms · 2 beds · 2 baths,85339670,Tres Cocos Resort,Belize,Belize Islands,17.93568,-87.95392,Entire home/apt,521,3,22,2023-08-02,0.38,22,251,9,
31100838,Villa in San Pedro · ★4.91 · 1 bedroom · 2 beds · 1 bath,151270790,Nellie,Belize,Belize Islands,17.92287,-87.96042,Entire home/apt,232,3,23,2023-08-03,0.41,36,312,5,
31124305,Cabin in Seine Bight · 1 bedroom · 1 bed · 1 bath,45000999,Maya,Stann Creek,Stann Creek Mainland,16.61449,-88.35347,Entire home/apt,262,1,0,,,4,0,0,
31158201,Boutique hotel in Caye Caulker · 1 bedroom · 1 bed · 1 private bath,232894525,Rene,Belize,Belize Islands,17.75537,-88.02658,Private room,262,1,2,2023-05-11,0.09,5,174,1,
31181260,Rental unit in Orange Walk · ★4.94 · 1 bedroom · 1 bed · 1 bath,233098194,Naz.,Orange Walk,Orange Walk,18.08055,-88.56109,Entire home/apt,111,1,63,2023-09-22,1.24,2,244,33,
31224106,Guest suite in Belize · ★4.68 · 1 bedroom · 1 bed · 1 bath,911311,Hilda,Belize,Belize Islands,17.74821,-88.02425,Private room,91,1,77,2023-08-23,1.34,12,346,14,
31225828,Guest suite in Belize · ★4.80 · 1 bedroom · 1 bed · 1 bath,911311,Hilda,Belize,Belize Islands,17.74773,-88.02499,Entire home/apt,91,1,140,2023-09-06,2.44,12,331,33,
31235509,Island in Hopkins Village · ★4.60 · 1 bedroom · 1 bed · 2 baths,33772768,Uwahnie Melanie,Stann Creek,Stann Creek Mainland,16.85401,-88.28046,Private room,101,2,10,2023-07-17,0.22,3,365,5,
31236215,Island in Hopkins · ★4.83 · 1 bedroom · 3 beds · 1 private bath,33772768,Uwahnie Melanie,Stann Creek,Stann Creek Mainland,16.88195,-88.2917,Private room,101,2,12,2023-08-06,0.22,3,365,4,
31236571,Island in Hopkins · 1 bedroom · 3 beds · 1.5 shared baths,33772768,Uwahnie Melanie,Stann Creek,Stann Creek Mainland,16.85346,-88.2814,Private room,101,2,1,2022-04-20,0.06,3,365,0,
31260908,Hut in Crooked tree wildlife sanctuary · 1 bedroom · 1 bed · 1 bath,233906414,Maurice,Belize,Belize Mainland,17.85782,-88.53316,Entire home/apt,121,1,0,,,2,0,0,
31261476,Hut in Crookedtree  · 2 bedrooms · 2 beds · 1 bath,233906414,Maurice,Belize,Belize Mainland,17.79392,-88.5407,Entire home/apt,232,1,0,,,2,0,0,
31267267,Condo in San Pedro · ★4.45 · 1 bedroom · 1 bed · 1 bath,76414486,Vacasa Belize,Belize,Belize Islands,17.99043,-87.91874,Entire home/apt,288,2,29,2023-09-08,0.51,231,352,9,
31270679,"Serviced apartment in Placencia Village, Stann Creek District Belize, CA · ★4.91 · 1 bedroom · 1 bed · 1 private bath",93564386,Rodney,Stann Creek,Stann Creek Mainland,16.52191,-88.36848,Hotel room,264,1,22,2023-03-06,0.38,8,314,3,
31286007,Home in San Pedro · ★4.89 · 2 bedrooms · 3 beds · 2 baths,234131000,La Perla Del Caribe,Belize,Belize Islands,17.990774,-87.918291,Entire home/apt,554,1,9,2023-03-09,0.20,10,279,2,
31290930,Condo in San Pedro · ★4.82 · 1 bedroom · 1 bed · 1 bath,76414486,Vacasa Belize,Belize,Belize Islands,17.99043,-87.91942,Entire home/apt,256,2,17,2023-08-26,0.31,231,342,3,
31305087,Rental unit in San Pedro · ★4.33 · 1 bedroom · 1 bed · 1 bath,29921817,Maria,Belize,Belize Islands,17.9195,-87.962,Entire home/apt,262,1,9,2022-04-08,0.17,5,0,0,
31313455,Cabin in Placencia · ★4.50 · 1 bedroom · 1 bed · 1 bath,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.51521,-88.36761,Entire home/apt,202,1,8,2021-10-25,0.17,231,365,0,
31325872,Guesthouse in San Pedro · ★4.75 · 1 bedroom · 1 bed · 1 private bath,3726010,Diana,Belize,Belize Islands,17.910724639892578,-87.97432708740234,Private room,129,1,48,2023-04-25,0.84,7,351,6,
31331508,Nature lodge in Teakettle · 1 bedroom · 1 bed · 1 private bath,28403527,Cheryl,Cayo,Cayo,17.23776,-88.85407,Private room,232,1,0,,,3,0,0,
31333096,Nature lodge in Long Caye · 1 bedroom · 2 beds · 1 private bath,28403527,Cheryl,Belize,Belize Islands,17.20748,-87.59404,Private room,292,3,1,2019-02-23,0.02,3,0,0,
31354050,Cottage in Hopkins · ★5.0 · Studio · 1 bath,231021607,Hopkins Inn,Stann Creek,Stann Creek Mainland,16.85909,-88.2826,Entire home/apt,242,1,29,2023-08-13,0.51,3,247,10,
31430770,Resort in Caye Caulker · ★5.0 · Studio · 2 beds · 1 private bath,857431,Colinda,Belize,Belize Islands,17.73542,-88.02599,Private room,226,1,5,2023-02-10,0.20,14,287,3,
31445834,Resort in San Pedro · 1 bedroom · 2 beds · 1 private bath,235554124,Banana,Belize,Belize Islands,17.90522,-87.97463,Private room,302,1,0,,,5,0,0,
31450785,"Cabin in Benque Viejo del Carmen, Cayo · 2 bedrooms · 2 beds · 1 bath",133267032,Rita,Cayo,Cayo,16.98766,-89.04763,Entire home/apt,151,2,2,2020-01-19,0.04,1,178,0,
31464457,Home in Benque Viejo Del Carmen · ★4.60 · 2 bedrooms · 2 beds · 1 shared bath,235707542,Sonia,Cayo,Cayo,17.07573,-89.1372,Private room,54,1,5,2023-05-27,0.09,2,0,2,
31470083,Rental unit in Belize City · 1 bedroom · 1 bed · 1 shared bath,215782210,Jeevan,Belize,Belize Mainland,17.46215,-88.36615,Private room,107,1,0,,,2,364,0,
31472289,Resort in San Pedro · 1 bedroom · 2 beds · 1 private bath,235554124,Banana,Belize,Belize Islands,17.90505,-87.97507,Private room,302,1,1,2019-04-24,0.02,5,0,0,
31473106,Resort in San Pedro · 1 bedroom · 1 bed · 1 private bath,235554124,Banana,Belize,Belize Islands,17.90403,-87.97455,Private room,333,1,0,,,5,0,0,
31473418,Resort in Ambergris Caye · 1 bedroom · 1 bed · 1 private bath,235554124,Banana,Belize,Belize Islands,17.90473,-87.97646,Private room,333,1,0,,,5,0,0,
31474196,Resort in Ambergris Caye · 1 bedroom · 1 bed · 1 private bath,235554124,Banana,Belize,Belize Islands,17.90454,-87.97535,Private room,423,1,0,,,5,0,0,
31491947,Treehouse in Belmopan · 1 bedroom · 4 beds · 1 private bath,117813391,Aaron,Cayo,Cayo,17.16865,-88.68325,Private room,649,1,1,2019-07-21,0.02,4,1,0,
31493501,"Resort in Stann Creek, Belize · ★5.0 · Studio · 2 beds · 1 private bath",235954504,Craig,Stann Creek,Stann Creek Mainland,16.51528,-88.36557,Private room,377,1,3,2023-01-30,0.08,8,189,1,
31513161,Villa in San Pedro · ★5.0 · 2 bedrooms · 3 beds · 2 baths,234131000,La Perla Del Caribe,Belize,Belize Islands,17.990774,-87.918291,Entire home/apt,554,1,8,2023-01-21,0.15,10,245,1,
31516424,Home in San Pedro · ★5.0 · 3 bedrooms · 3 beds · 3 baths,234131000,La Perla Del Caribe,Belize,Belize Islands,17.990774,-87.918291,Entire home/apt,574,1,3,2023-08-19,0.49,10,304,3,
31516932,Home in San Pedro · ★4.83 · 2 bedrooms · 4 beds · 2 baths,234131000,La Perla Del Caribe,Belize,Belize Islands,17.990774,-87.918291,Entire home/apt,554,1,30,2023-04-15,0.66,10,313,6,
31517231,Villa in San Pedro · ★4.86 · 2 bedrooms · 3 beds · 2 baths,234131000,La Perla Del Caribe,Belize,Belize Islands,17.990774,-87.918291,Entire home/apt,550,1,35,2023-09-07,0.75,10,292,11,
31565855,Rental unit in Belize · ★4.79 · 2 bedrooms · 2 beds · 1 bath,36212095,Amiela,Belize,Belize Islands,17.73955,-88.03322,Entire home/apt,334,2,19,2023-07-02,0.34,4,357,4,
31570121,Cabin in Seine Bight · 2 bedrooms · 3 beds · 1 bath,45000999,Maya,Stann Creek,Stann Creek Mainland,16.61538,-88.3541,Entire home/apt,302,1,0,,,4,0,0,
31583430,Rental unit in San Pedro · ★4.87 · 1 bedroom · 2 beds · 1 bath,189206205,Luz Elena And Dale,Belize,Belize Islands,17.92505,-87.95897,Entire home/apt,111,2,107,2023-09-02,1.90,4,307,25,
31590705,Bungalow in Crooked Tree · ★4.94 · 2 bedrooms · 2 beds · 1 bath,236806325,Lisa,Belize,Belize Mainland,17.77194,-88.54553,Entire home/apt,131,1,16,2023-04-23,0.29,1,350,5,
31595332,Resort in San Pedro · 1 bedroom · 1 bed · 1 private bath,93123112,Lee,Belize,Belize Islands,17.89908,-87.97789,Private room,1411,1,0,,,13,365,0,
31595982,Resort in San Pedro · 2 bedrooms · 3 beds · 2 shared baths,93123112,Lee,Belize,Belize Islands,17.89759,-87.9767,Private room,1915,1,0,,,13,365,0,
31626191,Home in Carmen · ★5.0 · 2 bedrooms · 2 beds · 1 shared bath,235707542,Sonia,Cayo,Cayo,17.07314,-89.13998,Private room,54,1,8,2023-05-19,0.15,2,0,5,
31641040,Home in Belize District · 3 bedrooms · 3 beds · 3 baths,50019357,Varian,Belize,Belize Mainland,17.46714,-88.37744,Entire home/apt,403,1,0,,,1,0,0,
31670380,Home in San Pedro · ★4.89 · 4 bedrooms · 5 beds · 3.5 baths,234131000,La Perla Del Caribe,Belize,Belize Islands,17.99156,-87.91732,Entire home/apt,605,1,18,2023-06-27,0.41,10,268,8,
31706109,Boutique hotel in Belize City · ★4.75 · 1 bedroom · 2 beds · 1 private bath,9451825,Erin,Belize,Belize Mainland,17.55788,-88.28539,Hotel room,179,1,4,2021-04-05,0.07,6,365,0,
31706610,Boutique hotel in Belize City · ★4.88 · 1 bedroom · 2 beds · 1 private bath,9451825,Erin,Belize,Belize Mainland,17.55788,-88.28539,Hotel room,179,1,8,2022-02-05,0.16,6,365,0,
31798043,Home in Hopkins · ★4.95 · 2 bedrooms · 3 beds · 1 bath,191864657,Julian,Stann Creek,Stann Creek Mainland,16.86175,-88.28763,Entire home/apt,151,1,20,2022-09-30,0.40,3,140,1,
31823851,Boutique hotel in Placencia · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,237224970,Chantel,Stann Creek,Stann Creek Mainland,16.52084,-88.36825,Private room,554,1,4,2022-04-03,0.09,4,314,0,
31823899,Boutique hotel in Placencia · 1 bedroom · 1 bed · 1 bath,237224970,Chantel,Stann Creek,Stann Creek Mainland,16.51864,-88.36721,Private room,655,1,0,,,4,330,0,
31834938,Home in Santa Elena · 1 bedroom · 1 bed · 1 bath,159869701,Patricia,Cayo,Cayo,17.16211,-89.05691,Entire home/apt,141,1,0,,,2,0,0,
31901829,Guest suite in Belize City · ★4.99 · 1 bedroom · 1 bed · 1 private bath,239121410,Michelle,Belize,Belize Mainland,17.49826,-88.18417,Private room,131,1,212,2023-09-11,3.77,3,0,67,
31922985,Guest suite in Belize City · ★5.0 · 1 bedroom · 1 bed · 1 private bath,239121410,Michelle,Belize,Belize Mainland,17.49934,-88.18463,Private room,131,1,102,2023-09-17,1.82,3,347,31,
31928558,Villa in Belize · ★4.93 · 1 bedroom · 1 bed · 1 bath,239385123,Claudia,Belize,Belize Islands,17.74672,-88.02481,Entire home/apt,243,2,86,2023-05-08,1.53,3,306,21,
31981397,Home in San Pedro · ★5.0 · 5 bedrooms · 6 beds · 3 baths,45929380,Pelican Reef,Belize,Belize Islands,17.87882,-87.99363,Entire home/apt,1006,4,10,2023-08-18,0.18,7,275,5,
32065737,Guesthouse in Spanish Lookout · ★4.25 · 5 bedrooms · 5 beds · 5 baths,218956523,Jeanny,Cayo,Cayo,17.26793,-89.0294,Entire home/apt,101,1,4,2019-12-23,0.07,1,83,0,
32066803,Villa in San Pedro · ★4.93 · 5 bedrooms · 6 beds · 5.5 baths,234131000,La Perla Del Caribe,Belize,Belize Islands,17.9899,-87.91909,Entire home/apt,705,1,15,2023-08-06,0.34,10,322,7,
32066815,Villa in San Pedro · ★4.40 · 5 bedrooms · 6 beds · 5 baths,234131000,La Perla Del Caribe,Belize,Belize Islands,17.99156,-87.91876,Entire home/apt,685,1,5,2023-07-28,0.11,10,279,3,
32104040,Bungalow in Lord's Bank · ★4.88 · 1 bedroom · 1 bed · 1 private bath,206538787,Kathleen,Belize,Belize Mainland,17.53381,-88.33241,Private room,60,1,24,2023-09-04,0.47,2,302,19,
32113273,Guesthouse in Dangriga · 1 bedroom · 2 beds · 1 private bath,240902506,Juan,Stann Creek,Stann Creek Mainland,16.7982,-88.38494,Private room,171,1,1,2021-06-25,0.04,4,0,0,
32159284,Guesthouse in Stann Creek District · 1 bedroom · 6 beds · 4 shared baths,240902506,Juan,Stann Creek,Stann Creek Mainland,16.79806,-88.38496,Shared room,69,1,0,,,4,0,0,
32192367,Cottage in Cristo Rey · ★4.97 · 2 bedrooms · 4 beds · 1 bath,15273468,Alma,Cayo,Cayo,17.13677406311035,-89.04792785644531,Entire home/apt,252,2,178,2023-09-05,3.74,7,222,46,
32205482,Bungalow in Burrell Boom · 3 bedrooms · 3 beds · 2 baths,241671222,Douglas,Belize,Belize Mainland,17.57195,-88.41283,Entire home/apt,453,3,0,,,1,0,0,
32213715,Condo in San Pedro · ★4.17 · 2 bedrooms · 2 beds · 2 baths,76414486,Vacasa Belize,Belize,Belize Islands,17.93324,-87.95488,Entire home/apt,240,3,6,2020-03-11,0.13,231,361,0,
32214323,Cottage in Belize City · ★4.93 · 1 bedroom · 1 bed · 1 bath,241734191,Michelle,Belize,Belize Mainland,17.49325,-88.1842,Entire home/apt,232,1,14,2023-02-22,0.26,16,267,1,
32239276,Cabin in Bullet Tree Falls · ★4.89 · 3 bedrooms · 3 beds · 2.5 baths,55478575,Dean,Cayo,Cayo,17.20831,-89.11582,Entire home/apt,276,2,96,2023-07-14,1.72,1,338,17,
32239717,Home in Bullet Tree Falls · ★4.84 · 3 bedrooms · 6 beds · 1 bath,241929733,Denise,Cayo,Cayo,17.16051,-89.10258,Entire home/apt,202,2,37,2023-08-28,0.66,2,328,22,
32291018,Rental unit in Caye Caulker · ★4.90 · 1 bedroom · 1 bed · 1 bath,127097068,Francis,Belize,Belize Islands,17.74042,-88.0279,Entire home/apt,218,2,42,2023-04-30,0.75,3,281,11,
32291095,Tiny home in San pedro · ★4.98 · 1 bedroom · 1 bed · 1 bath,170091804,Julie,Belize,Belize Islands,17.88437,-87.99557,Entire home/apt,321,3,47,2023-09-02,0.88,2,161,19,
32310525,"Condo in Placencia, Stann Creek District, Belize · 2 bedrooms · 2 beds · 2 baths",120899304,Herbert,Stann Creek,Stann Creek Mainland,16.58862,-88.35959,Entire home/apt,522,3,0,,,11,249,0,
32314586,Hotel in Caye Caulker · ★5.0 · 1 bedroom · 2 beds · 1 private bath,242590238,Barefoot Caye,Belize,Belize Islands,17.74722,-88.02396,Private room,241,2,14,2023-02-23,0.31,3,350,5,
32334613,Home in Burrell Boom · 2 bedrooms · 3 beds · 2.5 baths,242760339,Beverly,Belize,Belize Mainland,17.57073,-88.41545,Entire home/apt,252,1,2,2020-03-04,0.04,1,0,0,
32334968,Hotel in Belize · ★4.75 · 1 bedroom · 2 beds · 1 shared bath,242590238,Barefoot Caye,Belize,Belize Islands,17.74725,-88.02395,Private room,401,2,8,2022-02-13,0.15,3,365,0,
32339566,Hotel in Belize · 1 bedroom · 2 beds · 1 private bath,242590238,Barefoot Caye,Belize,Belize Islands,17.74696,-88.02313,Private room,252,2,2,2023-01-25,0.24,3,361,2,
32376893,Condo in Ambergris Caye · ★4.80 · 1 bedroom · 1 bed · 1 bath,85339670,Tres Cocos Resort,Belize,Belize Islands,17.93545,-87.95413,Entire home/apt,365,3,5,2023-01-10,0.24,22,300,2,
32394139,Hotel in San Pedro · ★4.63 · Studio · 2 beds · 1 private bath,21484509,Kit,Belize,Belize Islands,17.92055,-87.96158,Private room,141,1,62,2023-05-16,1.12,6,365,22,
32395327,Hotel in San Pedro · ★4.87 · Studio · 2 beds · 1 private bath,21484509,Kit,Belize,Belize Islands,17.92125,-87.9598,Private room,171,1,30,2023-07-25,0.55,6,365,19,
32395566,Hotel in San Pedro · ★4.76 · Studio · 2 beds · 1 private bath,21484509,Kit,Belize,Belize Islands,17.92069,-87.96104,Private room,141,1,84,2023-09-10,1.50,6,365,24,
32396034,Hotel in San Pedro · ★4.76 · Studio · 2 beds · 1 private bath,21484509,Kit,Belize,Belize Islands,17.92033,-87.96079,Private room,171,1,33,2023-07-09,0.61,6,365,15,
32474242,Villa in Mountain Pine Ridge  · ★5.0 · 1 bedroom · 2 beds · 1 bath,9887199,Catherine,Cayo,Cayo,17.045698,-88.983685,Entire home/apt,282,1,14,2023-07-22,0.26,6,304,4,
32517424,Rental unit in San Ignacio · 1 bedroom · 2 beds · 1 private bath,2556131,Shamera,Cayo,Cayo,17.15664,-89.07022,Private room,121,2,0,,,2,313,0,
32518377,Home in Corozal · 1 bedroom · 1 bed · 1 private bath,244328284,Grace,Corozal,Corozal,18.39288,-88.38347,Private room,73,3,1,2019-10-18,0.02,1,364,0,
32573521,Rental unit in Belize City · 1 bedroom · 1 bed · 1 private bath,241734191,Michelle,Belize,Belize Mainland,17.49429,-88.18301,Private room,302,1,0,,,16,6,0,
32573834,Cottage in Belize City · ★5.0 · 1 bedroom · 1 bed · 1 bath,241734191,Michelle,Belize,Belize Mainland,17.49339,-88.18262,Entire home/apt,242,1,5,2023-04-15,0.09,16,0,1,
32583422,Hotel in Belize City · ★4.67 · 1 bedroom · 2 beds · 1 private bath,241734191,Michelle,Belize,Belize Mainland,17.49269,-88.18367,Private room,271,1,9,2023-06-16,0.18,16,287,1,
